0,0,0,
0,0,0,
0,0,0,
5.777373114575818,0.0017308904586362931,0,
1.5002224354313916,0.006665678211327713,0,
0.00010061216119735724,2.920323302780212e-06,99.34972193586354,
2.669011707286034,0.0037467051840580183,0,
0,0,0,
0,0,0,
0,0,0,
0,1.9845311576592814e-06,5038.973585929201,
0,0,0,
0.00037301676618560226,0,26.80844644668992,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0.3356526638572273,1.4467470314706645e-05,0.02979269846223563,
1109.8193196702084,9.010475661956944e-06,0,
20516.3666093369,4.874158642952003e-07,0,
0,0,0,
0,0.000173937586755017,57.49188652403317,
0,7.484656915179757e-05,133.60665843096166,
0,0.00015557641967125035,64.27709302784739,
0,0.0008443136753130027,11.843939394074752,
0,0.015979189893120565,0.6258139534536268,
0,0,0,
0.0006328686477351543,15.801067149999264,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0.01403539537461157,0,0.7124843820280885,
0,0,0,
0,0,0,
0,0,0,
2.412248678529789,0.004145509577434875,0,
0.4483993123257314,0.022301550705179692,0,
7.731713640393544,0.0012933743365449414,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
1.8192513174411623e-07,0,54967.679581433855,
1.7940437746681018e-07,0,55740.01309622851,
1.0458835301928686,0.0095612940746432,0,
0,0,0,
0,0,0,
1.9075626982699345,0.005242291647383032,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0.28934917219556333,0.03456032005939615,0,
0.0006711403996630572,0,14.900011987097342,
0.07172399724530398,0.13942335039971207,0,
0.1145874191577509,0.08726961540370445,0,
0.000751127260285195,2.4366275754662682e-05,13.306322966980677,
0.14694473522499416,0.06805279539065161,0,
0,0,0,
0,0,0,
0.00014949180127779173,0,66.89330059879678,
0,0,0,
0.5483456790561921,0.018236671468282402,0,
3.2873249733498215,0.003041987050586607,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
3.9586361209700662,0.0025261225569654364,0,
0.0008165770448364921,0.01368728748000932,0.7292592973249823,
