0,0.006909266315,434967.2671
0,0.008570707855,1705466.014
0,0.02084021197,4034226.772
0,0.02067977386,0
0,0.02399475394,3864198.635
0.08273841099,0,1195.369108
0,0,0
0,0,0
0,0.0241784872,0
0.7222448641,0.05176681912,0
0,0,0
0,0,0
0.07939457587,0,572021.7442
0,0,4802171.539
0,0,0
0,0,0
0,0,0
0,0,0
0,0,160.6568618
0,0,0
0,0,610609.2422
0,10.53224471,1928696740
0,19.52846214,283594307.6
0,5.38153164,539024628.1
0,33.6531551,568671841.3
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0.009811490203,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,631.00
384.112,384.112,255.00
0,0,0
187.455,187.455,0
0,0,0
0,0.02437635129,4549172.852
0,0.01781322771,482171.8737
0,0.02490738699,0
0,0,0
0,0,0
0.01,745.852,156.860
0.01,363.881,0
0.00,0.00,0
0.03,0.00,0
0.01,159.537,26.581
0,0.01145651735,2257619.368
0,0,0
0,0,0
0,0.01441637491,3218335.182
0,0.005307140584,6019627.748
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0.01942592629,0
0,0.03395835007,820988.3969
0.03768956633,0.04386059643,7552.196151
0,0,3143517.047
0,0.02197668704,3234.687205
0,0.01956043956,3722079.303
0,0,0
0,0.04423902832,0
0,0.0156255753,25.48711474
0,0.02307309855,39.76014695
0,0,19.44436584
0,0.0198147867,32.87212388
0,0,0
0,0,0
0,0,0
315001,0,0
0,0.01866166415,0
0.8991419539,0.000207496613,0.0210748156
