0.003424386131,0.02031639721,0.00003315034475
0.00255168524,0,0.00001261254269
0.003377004744,0.007809767276,0.000009807158572
0.003314991882,0.002798338583,0.000005172529729
0.004404100707,0,0.000007451786939
0.002787249316,0.03820701381,0.000001807999821
0.00504947117,0,0.000008372151712
0,0,0
0.002922661871,0,0
0,0,0.00009056740479
0,0,0
0,0,0
0.003090475847,0,0.00005796468928
0.004186113651,0,0.0000636486594
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.001946656679,0.001460257975,0.000003681322626
0.001946430436,0.001459857466,0.00007919874511
0.001945629474,0.00118931502,0.00005438940639
0.001949356513,0.001456123146,0.00002476399909
0.001949179573,0.001455976563,0.00004412050191
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.01660198361,0,0
0.03229470951,0,0
0.002524854032,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.00,666.223,0.00
384.112,384.112,0.00
0.00,0.00,0.00
187.455,187.455,0.00
0.00,0.00,0.00
0.004733141895,0.09546769141,0.0001363824163
0.003976081864,0.04699413117,0.00006891698767
0.002467354828,0.04167610016,0
0,0,0.01157068913
0,0,0
0,0.0000,863.600
0,0.0000,441.064
0,0.0000,202.196
0,0.0001,164.903
0,0.0000,167.220
0.003096855271,0,0.00003904280619
0,0,0
0,0,0
0.002928346638,0,0.00002220560914
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.003501987615,0,0
0.004179815092,0,0
0.004072068793,0.001092955629,0.00002472750292
0.004774897681,0.0397945991,0.00006573997648
0.004492512479,0,0.00006171030099
0.005569403654,0.006660256062,0.00007796681449
0.004886546162,0.02394796274,0.00003589157431
0.005204888069,0.01616703297,0.00004835164835
0,0,0
0,0,0
0.009426732909,0,0.00003163734439
0.004381613757,0.03934037733,0.00007145217617
0.004107991748,0.004670088316,0.00003236694872
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.004047426313,0,0
0.006544502618,0,0
